Unnamed: 0,label,message,msg_new
3782,0,不吃晚饭就上飞机我还是高估了自己…好饿啊啊啊啊还被咬了四个包无福消受这夏天…,不 吃晚饭 就 上 飞机 我 还是 高估 了 自己 … 好 饿 啊啊啊 啊 还 被 咬 了 四个 包 无福消受 这 夏天 …
3783,0,更为肌肤输送亚马逊热带雨林般的水分和滋养,更为 肌肤 输送 亚马逊 热带雨林 般的 水分 和 滋养
3784,0,我在“金泉路92号”霸王虾等您,我 在 “ 金泉 路 92 号 ” 霸王 虾 等 您
3785,0,卫生、口味都不用质疑??回味绵长,卫生 、 口味 都 不用 质疑 ? ? 回味 绵长
3786,0,内嵌xxx多亩绝美自然湖泊和xxx多亩滨湖绿地,内嵌 xxx 多亩 绝美 自然 湖泊 和 xxx 多亩 滨湖 绿地
3787,0,老百姓到法院为何还要想法留证据,老百姓 到 法院 为何 还要 想法 留 证据
3788,0,还有电脑里数以百计的“讲座”及“学习资料”,还有 电脑 里 数以百计 的 “ 讲座 ” 及 “ 学习 资料 ”
3789,0,片尾Mason駕車馳騁在公路上,片尾 Mason 駕車 馳騁 在 公路 上
3790,0,我相信真正了解完整真相的人一定知道我所说的这句话的信息量到底有多么的庞大,我 相信 真正 了解 完整 真相 的 人 一定 知道 我 所说 的 这句 话 的 信息量 到底 有 多么 的 庞大
3791,1,先生您好，给您拜个晚年，我是冠珠陶瓷销售顾问卢雪，我们冠珠陶瓷开年最大的一场优惠活动，厂家补贴价，价格真实惠，数量有限，在x月xx到x,先生 您好 ， 给 您 拜个 晚年 ， 我 是 冠珠 陶瓷 销售 顾问 卢雪 ， 我们 冠珠 陶瓷 开年 最大 的 一场 优惠活动 ， 厂家 补贴 价 ， 价格 真 实惠 ， 数量 有限 ， 在 x 月 xx 到 x
3792,0,2019男篮世锦赛在南京有会场,2019 男篮 世锦赛 在 南京 有 会场
3793,0,传奇影业Legendary联合Google发布了LegendaryVR,传奇 影业 Legendary 联合 Google 发布 了 LegendaryVR
3794,0,stylepie设计的马卡龙移动电源,stylepie 设计 的 马卡龙 移动 电源
3795,0,回家把包一扔就打开电脑下补丁……,回家 把 包一 扔 就 打开 电脑 下 补丁 … …
3796,1,好消息！准备买空调的朋友们，格力空调全年极限价就在x月x日-xx日“万人空巷抢格力”，现预交xx元认筹立送xxx元喜庆版“醉三秋”两瓶,好消息 ！ 准备 买 空调 的 朋友 们 ， 格力空调 全年 极限 价 就 在 x 月 x 日 - xx 日 “ 万人空巷 抢 格力 ” ， 现 预交 xx 元 认筹立 送 xxx 元 喜庆 版 “ 醉 三秋 ” 两瓶
3797,0,三门峡市湖滨区检察院党组先后下发文件,三门峡市 湖滨区 检察院 党组 先后 下发文件
3798,0,此款智能帮厨机器人集合远程操控、智能思考、语音控制、安卓联网、一键下厨的科技因素,此款 智能 帮厨 机器人 集合 远程 操控 、 智能 思考 、 语音 控制 、 安卓 联网 、 一键 下厨 的 科技 因素
3799,0,今天的细胞比明天的更年轻一些,今天 的 细胞 比 明天 的 更 年轻 一些
3800,1,各位家长新年好！启智美术培训华悦龙庭教学点既日起开始报名，老生给予x折优惠，前五名报名者有价值xx元的益智玩具赠送！开课时间为x月x日！,各位 家长 新年好 ！ 启智 美术 培训 华悦 龙庭 教学点 既日 起 开始 报名 ， 老生 给予 x 折 优惠 ， 前 五名 报名者 有 价值 xx 元 的 益智 玩具 赠送 ！ 开课时间 为 x 月 x 日 ！
3801,0,普通化妆水里加入1滴玻尿酸原液,普通 化妆水 里 加入 1 滴 玻 尿酸 原液
3802,0,8米宽的底板面能够卷起来放到汽车后备箱里,8 米 宽 的 底板 面 能够 卷 起来 放到 汽车 后备箱 里
3803,0,有订单我以你的名义代你发货,有 订单 我 以 你 的 名义 代 你 发货
3804,0,调视角又相当于拍飞机和坐飞机了,调 视角 又 相当于 拍 飞机 和 坐飞机 了
3805,0,数次质疑360所聘专家证人的身份,数次 质疑 360 所聘 专家 证人 的 身份
3806,0,AmazonAppStore中有40万应用,AmazonAppStore 中有 40 万 应用
3807,0,在现今的大沽路和徐州道交口,在 现今 的 大沽路 和 徐州 道 交口
3808,0,最没有威严的裁判叫做蜻蜓队长,最 没有 威严 的 裁判 叫做 蜻蜓 队长
3809,0,歌唱追求独一无二做人呆萌真实的徐林,歌唱 追求 独一无二 做人 呆萌 真实 的 徐林
3810,0,桐庐县气象台x月xx日xx时xx分发布台风黄色预警信号：预计今年第x号台风“灿鸿”于今天后半夜到明天上午在浙江瑞安到舟山一带沿海登陆,桐庐县 气象台 x 月 xx 日 xx 时 xx 分 发布 台风 黄色 预警 信号 ： 预计 今年 第 x 号 台风 “ 灿鸿 ” 于 今天 后半夜 到 明天 上午 在 浙江 瑞安 到 舟山 一带 沿海 登陆
3811,0,感谢你们把街球文化像病毒一样传染给我们,感谢 你们 把 街球 文化 像 病毒 一样 传染给 我们
3812,0,中信集团子公司专业的P2P平台,中信集团 子公司 专业 的 P2P 平台
3813,0,昨晚上百度了一晚上是早上跑步好呢还是晚上跑步好,昨晚 上 百度 了 一 晚上 是 早上 跑步 好 呢 还是 晚上 跑步 好
3814,0,德国TWITTER骓特TW7900禧马诺30速双碟刹27,德国 TWITTER 骓 特 TW7900 禧 马诺 30 速 双碟 刹 27
3815,0,它可以是艺术、商业、教学或是园艺,它 可以 是 艺术 、 商业 、 教学 或是 园艺
3816,0,普通的防晒霜基本上xx几毫升就卖到了七八十块钱,普通 的 防晒霜 基本上 xx 几 毫升 就 卖 到 了 七八十 块钱
3817,0,有种捡到宝的感觉～specialmango棒棒哒～有种类似菲律宾mangoshake的感觉,有种 捡 到 宝 的 感觉 ～ specialmango 棒棒 哒 ～ 有种 类似 菲律宾 mangoshake 的 感觉
3818,0,曾经有一个银杏叶组成的心,曾经 有 一个 银杏叶 组成 的 心
3819,0,因为一旦电梯不能正常工作或我们搭乘电,因为 一旦 电梯 不能 正常 工作 或 我们 搭乘 电
3820,1,新生活美容养身会所为回馈新老顾客x   充值xxxx元赠送价值xxxx元话费x   充值xxxx元赠送价值xxxx元（x手机话费x,新 生活 美容 养身 会 所 为 回馈 新老 顾客 x       充值 xxxx 元 赠送 价值 xxxx 元 话费 x       充值 xxxx 元 赠送 价值 xxxx 元 （ x 手机 话费 x
3821,0,并且我始终相信：不要质疑你的付出,并且 我 始终 相信 ： 不要 质疑 你 的 付出
3822,0,这是由设计师Szotyńscy&amp,这 是 由 设计师 Szoty ń scy & amp
3823,0,少林弟子组团进京举报释永信十宗罪,少林 弟子 组团 进京 举报 释永信 十宗 罪
3824,0,就在科比踏上电梯前的那一刻,就 在 科比 踏上 电梯 前 的 那一刻
3825,0,卸妝產品給丟了還省下了這些費用,卸妝產 品給 丟了 還省 下 了 這些 費用
3826,0,已通车的418省道段这两天也装上了路灯,已 通车 的 418 省道 段 这 两天 也 装上 了 路灯
3827,0,网友“乐呵呵xxxxxxxxxx”：开心网,网友 “ 乐呵呵 xxxxxxxxxx ” ： 开心 网
3828,0,一些老建筑成为记忆中不可磨灭的印记,一些 老 建筑 成为 记忆 中 不可磨灭 的 印记
3829,0,潜规则——微商从业人员必须知晓,潜规则 — — 微商 从业人员 必须 知晓
3830,0,遗失一部苹果6PLUS手机,遗失 一部 苹果 6PLUS 手机
3831,0,游客乘坐特别设计的双人浮圈,游客 乘坐 特别 设计 的 双人 浮圈
3832,0,尺寸约xxxxxxxmm搭配高档挂绳,尺寸 约 xxxxxxxmm 搭配 高档 挂绳
3833,1,xxxx好项目，新模式，不囤货，零风险，二十一世纪电子商务，投资xxx，一年宝马开回家，了解 xxxxxxxxxxx 丁老师,xxxx 好 项目 ， 新 模式 ， 不 囤货 ， 零 风险 ， 二十一 世纪 电子商务 ， 投资 xxx ， 一年 宝马 开 回家 ， 了解   xxxxxxxxxxx   丁 老师
3834,0,然而我百度了好久也不知道尹深是什么,然而 我 百度 了 好久 也 不 知道 尹深 是 什么
3835,0,支持Chrome及Firefox的插件,支持 Chrome 及 Firefox 的 插件
3836,0,每天都想给amazon购物推荐组合点赞的我……,每天 都 想 给 amazon 购物 推荐 组合 点赞 的 我 … …
3837,0,常州火车站候车室竟然没有开空调,常州 火车站 候车室 竟然 没有 开 空调
3838,0,面积在90平米以下并且是首套房的可以缴纳,面积 在 90 平米 以下 并且 是 首 套房 的 可以 缴纳
3839,0,为什么腾讯还有网友们大肆吐槽,为什么 腾讯 还有 网友 们 大肆 吐槽
3840,0,金阊新城将调整轨交6号线、新增轨交8号线,金 阊 新城 将 调整 轨交 6 号线 、 新增 轨交 8 号线
3841,0,最后还是跑去DVF买了正价裙子,最后 还是 跑 去 DVF 买 了 正价 裙子
3842,0,从封杀专车到这次央行新规对第三方支付的全面拦截,从 封杀 专车 到 这次 央行 新规 对 第三方 支付 的 全面 拦截
3843,0,对于上海证券报的来历和背后不清楚者,对于 上海 证券报 的 来历 和 背后 不 清楚 者
3844,0,即带头拆除违法建筑、带头搞好环境美化、带头组织发动群众参加“三四五”大会战,即 带头 拆除 违法 建筑 、 带头 搞好 环境 美化 、 带头 组织 发动群众 参加 “ 三 四五 ” 大会战
3845,0,只能眼巴巴的看着即时股票池,只能 眼巴巴 的 看着 即时 股票 池
3846,0,浩气单面人数200+恶人150+,浩气 单面 人数 200 + 恶人 150 +
3847,0,手机急需拯救依旧帅哭我的撸呐,手机 急需 拯救 依旧 帅 哭 我 的 撸 呐
3848,0,意大利设计师EmanueleMagini把足球球门和椅子融为一体,意大利 设计师 EmanueleMagini 把 足球 球门 和 椅子 融为一体
3849,0,海航B5710飞机执行从徐州飞往深圳的航班,海航 B5710 飞机 执行 从 徐州 飞往 深圳 的 航班
3850,0,「5576人在传看」深秋的怀念——史铁生,「 5576 人 在 传看 」 深秋 的 怀念 — — 史铁生
3851,0,Swisse蔓越莓女性必备产品之一,Swisse 蔓越莓 女性 必备 产品 之一
3852,0,其中中国的xx个运营中心与境外打通,其中 中国 的 xx 个 运营 中心 与 境外 打通
3853,0,公司的报废汽车拆解基地目前回收过电动摩托车,公司 的 报废 汽车 拆解 基地 目前 回收 过 电动 摩托车
3854,0,下载天天炫舞得到现金红包1,下载 天天 炫舞 得到 现金 红包 1
3855,0,xxxx年萬錦鄉大部分范围改設萬錦镇,xxxx 年 萬錦鄉 大部分 范围 改設 萬錦镇
3856,1,临本店消费包厢均可享受全场啤酒买三打送一打；二、凡当日光临本店消费包厢均可参与猜谜活动，猜中有奖，惊喜多多。（第一轮各房间派一名代表,临 本店 消费 包厢 均 可 享受 全场 啤酒 买 三打 送 一打 ； 二 、 凡 当日 光临 本店 消费 包厢 均 可 参与 猜谜 活动 ， 猜中 有奖 ， 惊喜 多多 。 （ 第一轮 各 房间 派 一名 代表
3857,0,在徐州半年吃了人生中最多的油桃终于回到桃乡了,在 徐州 半年 吃 了 人生 中 最 多 的 油桃 终于 回到 桃乡 了
3858,0,江苏常发制冷股份有限公司第四届董事会第二十二次会议决议公告,江苏 常发 制冷 股份 有限公司 第四届 董事会 第二十二次 会议 决议 公告
3859,0,现微软员工人数增长了近25%,现 微软 员工 人数 增长 了 近 25%
3860,0,3人民币45图3安耐晒160图4贵妇眼药水125图6fx眼药水45图7DHCcosme大赏第一睫毛增长液120图8眉毛定妆液55游场一天怕眉毛从D伯爵掉成白无常,3 人民币 45 图 3 安 耐晒 160 图 4 贵妇 眼药水 125 图 6fx 眼药水 45 图 7DHCcosme 大赏 第一 睫毛 增长 液 120 图 8 眉毛 定妆 液 55 游场 一天 怕 眉毛 从 D 伯爵 掉 成 白无常
3861,0,还好医生阿姨细心的指导妈妈听,还好 医生 阿姨 细心 的 指导 妈妈 听
3862,0,MicrosoftEdge浏览网页分分钟卡住……,MicrosoftEdge 浏览 网页 分 分钟 卡住 … …
3863,0,做自己喜欢的自己～可以疲惫,做 自己 喜欢 的 自己 ～ 可以 疲惫
3864,0,波点针织开衫有很好的防晒效果,波点 针织 开衫 有 很 好 的 防晒 效果
3865,0,张紫嫣杀人偿命张晓妍也被你杀了杀人偿命死死刑,张紫嫣 杀人偿命 张晓妍 也 被 你 杀 了 杀人偿命 死 死刑
3866,0,我刚才居然在百度贴吧搜到李子谢谢吧,我 刚才 居然 在 百度 贴 吧 搜到 李子 谢谢 吧
3867,0,黑色阿里500元/250克,黑色 阿里 500 元 / 250 克
3868,0,重磅的苏州高新和东风汽车跌惨了,重磅 的 苏州 高新 和 东风汽车 跌惨 了
3869,0,昨日上午武汉地铁二号线洪山广场站又上演了一场“抢座位风波”,昨日 上午 武汉 地铁 二号线 洪山 广场 站 又 上演 了 一场 “ 抢 座位 风波 ”
3870,0,百度新闻byBeijingBaiduNetcomScience&amp,百度 新闻 byBeijingBaiduNetcomScience & amp
3871,0,我们眼中的泰州老街～因为“百姓日用即道”,我们 眼中 的 泰州 老街 ～ 因为 “ 百姓 日用 即道 ”
3872,0,今天新奥燃气做客广播电视直播节目,今天 新奥 燃气 做客 广播电视 直播 节目
3873,0,旅游完回来就去念破收个五七万小号,旅游 完 回来 就 去 念 破 收个 五七 万 小号
3874,0,最大可能于10日后半夜到11日中午在瑞安到舟山一带沿海登陆,最大 可能 于 10 日 后半夜 到 11 日 中午 在 瑞安 到 舟山 一带 沿海 登陆
3875,1,建行刘艳清xxxxxxxxxxxxxxxxxxx，交行刘艳清xxxxxxxxxxxxxxxxxxx，工行何程龙xxxxxxxxxxxx,建行 刘艳清 xxxxxxxxxxxxxxxxxxx ， 交行 刘艳清 xxxxxxxxxxxxxxxxxxx ， 工行 何程龙 xxxxxxxxxxxx
3876,1,富人区金铺，谁比我价更低！三远集团xx周年感恩季，【龙江一号】劲爆优l惠献新春，店面特价xxxxx元每平米！详询xxxxxxx,富人 区 金铺 ， 谁 比 我价 更 低 ！ 三远 集团 xx 周年 感恩 季 ， 【 龙江 一号 】 劲 爆优 l 惠献 新春 ， 店面 特价 xxxxx 元 每平米 ！ 详询 xxxxxxx
3877,1,Axxx大金空调举行“来就送、返现金、砸金蛋、赠豪礼”活动！热烈欢迎您来捡耙活！回复“参加”获取VlP号码，凭号码到现场领取礼品及享,Axxx 大金 空调 举行 “ 来 就 送 、 返 现金 、 砸 金蛋 、 赠豪礼 ” 活动 ！ 热烈欢迎 您 来 捡 耙 活 ！ 回复 “ 参加 ” 获取 VlP 号码 ， 凭 号码 到 现场 领取 礼品 及享
3878,0,好声音中王飞雪的老公竟然是唐朝乐队的吉他手,好 声音 中王 飞雪 的 老公 竟然 是 唐朝 乐队 的 吉他手
3879,0,GoogleEarth仍旧可以成为新的黑科技,GoogleEarth 仍旧 可以 成为 新 的 黑 科技
3880,0,番外篇囧事全部发生在飞机上,番外篇 囧 事 全部 发生 在 飞机 上
3881,0,以及巴克曼、巴巴卡等欧美非二流国家队边缘国脚,以及 巴克 曼 、 巴巴 卡 等 欧美 非 二流 国家队 边缘 国脚
3882,0,阿里宣布补贴十亿进入线下商超业,阿里 宣布 补贴 十亿 进入 线下 商超业
3883,0,MVP邀你来NBA姚明篮球俱乐部,MVP 邀 你 来 NBA 姚明 篮球 俱乐部
3884,0,然后百度了一下发现真的是这样,然后 百度 了 一下 发现 真的 是 这样
3885,0,好声音里我追的就是杰伦他说18岁的时候一直和方文山写歌那个时候没有人会用他的歌但是他不放弃一直写一直坚持,好 声音 里 我 追 的 就是 杰伦 他 说 18 岁 的 时候 一直 和 方文山 写歌 那个 时候 没有 人会用 他 的 歌 但是 他 不 放弃 一直 写 一直 坚持
3886,0,深圳联通本地xG流量这么便宜了啊,深圳 联通 本地 xG 流量 这么 便宜 了 啊
3887,0,恭喜我又一个徒弟拿到28天快速奖金,恭喜 我 又 一个 徒弟 拿到 28 天 快速 奖金
3888,0,荣昌祥新风尚……欢迎咨询,荣昌 祥 新风尚 … … 欢迎 咨询
3889,0,江苏中达新材料集团股份有限公司,江苏 中达 新 材料 集团股份 有限公司
